date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:38:15	87177/87177	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202026%2002:38:14%20GMT	https://www.copasa.com.br/wps/portal/internet/a-copasa/area-de-atuacao	./copasa-clone/www.copasa.com.br/wps/portal/internet/a-copasa/area-de-atuacao.html	(from https://www.copasa.com.br/wps/portal/internet/)
23:38:15	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2002:38:15%20GMT	https://www.copasa.com.br/wps/portal/internet/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziAww8nQ1N3A28LDwMLAwcLcwNLT2cDYxNTQz1w8EKDHAARwP9KGL041EQhd_4cP0oQkoKckMjDNIVFQHyj1kA/?uri=nm:oid:Z6_L0DIGB01O0NBC06MOD7JT90UT1&st=	./copasa-clone/www.copasa.com.br/wps/portal/internet/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziAww8nQ1N3A28LDwMLAwcLcwNLT2cDYxNTQz1w8EKDHAARwP9KGL041EQhd_4cP0oQkoKckMjDNIVFQHyj1kA/index0c81.html	(from https://www.copasa.com.br/wps/portal/internet/)
23:38:15	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2002:38:15%20GMT	https://www.copasa.com.br/wps/portal/internet/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziAww8nQ1N3A28LDwMLAwcLcwNLT2cDYxNTQz1w8EKDHAARwP9KGL041EQhd_4cP0oQkoKckMjDNIVFQHyj1kA/?uri=nm:oid:Z6_1P1E1J01P8GAE06M0IBIFB3FT7&st=	./copasa-clone/www.copasa.com.br/wps/portal/internet/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziAww8nQ1N3A28LDwMLAwcLcwNLT2cDYxNTQz1w8EKDHAARwP9KGL041EQhd_4cP0oQkoKckMjDNIVFQHyj1kA/indexdc3d.html	(from https://www.copasa.com.br/wps/portal/internet/)
23:38:15	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2002:38:15%20GMT	https://www.copasa.com.br/wps/portal/internet/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziAww8nQ1N3A28LDwMLAwcLcwNLT2cDYxNTQz1w8EKDHAARwP9KGL041EQhd_4cP0oQkoKckMjDNIVFQHyj1kA/?uri=nm:oid:Z6_L0DIGB01O0UEF06EQ6LISPOJL7&st=	./copasa-clone/www.copasa.com.br/wps/portal/internet/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziAww8nQ1N3A28LDwMLAwcLcwNLT2cDYxNTQz1w8EKDHAARwP9KGL041EQhd_4cP0oQkoKckMjDNIVFQHyj1kA/index2157.html	(from https://www.copasa.com.br/wps/portal/internet/)
23:38:17	89256/89256	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202026%2002:38:16%20GMT	https://www.copasa.com.br/wps/portal/internet/a-copasa/nossos-premios	./copasa-clone/www.copasa.com.br/wps/portal/internet/a-copasa/nossos-premios.html	(from https://www.copasa.com.br/wps/portal/internet/)
23:38:17	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2002:38:17%20GMT	https://www.copasa.com.br/wps/portal/internet/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziAww8nQ1N3A28LDwMLAwcLcwNLT2cDYxNTQz1w8EKDHAARwP9KGL041EQhd_4cP0oQkoKckMjDNIVFQHyj1kA/?uri=nm:oid:Z6_1P1E1J01P018806E6LVTS022I6&st=	./copasa-clone/www.copasa.com.br/wps/portal/internet/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziAww8nQ1N3A28LDwMLAwcLcwNLT2cDYxNTQz1w8EKDHAARwP9KGL041EQhd_4cP0oQkoKckMjDNIVFQHyj1kA/index1efd.html	(from https://www.copasa.com.br/wps/portal/internet/)
23:38:17	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2002:38:17%20GMT	https://www.copasa.com.br/wps/portal/internet/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziAww8nQ1N3A28LDwMLAwcLcwNLT2cDYxNTQz1w8EKDHAARwP9KGL041EQhd_4cP0oQkoKckMjDNIVFQHyj1kA/?1dmy&urile=wcm%3apath%3a%2Fsite-copasa-conteudos%2Finternet%2Fperfil%2Fpesquisa-escolar	./copasa-clone/www.copasa.com.br/wps/portal/internet/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziAww8nQ1N3A28LDwMLAwcLcwNLT2cDYxNTQz1w8EKDHAARwP9KGL041EQhd_4cP0oQkoKckMjDNIVFQHyj1kA/index41ad.html	(from https://www.copasa.com.br/wps/portal/internet/)
23:38:17	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2002:38:17%20GMT	https://www.copasa.com.br/wps/portal/internet/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziAww8nQ1N3A28LDwMLAwcLcwNLT2cDYxNTQz1w8EKDHAARwP9KGL041EQhd_4cP0oQkoKckMjDNIVFQHyj1kA/?1dmy&urile=wcm%3apath%3a%2Fsite-copasa-conteudos%2Finternet%2Fperfil%2Fimprensa%2Fnoticias%2Fplano-de-racionamento	./copasa-clone/www.copasa.com.br/wps/portal/internet/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziAww8nQ1N3A28LDwMLAwcLcwNLT2cDYxNTQz1w8EKDHAARwP9KGL041EQhd_4cP0oQkoKckMjDNIVFQHyj1kA/indexc98d.html	(from https://www.copasa.com.br/wps/portal/internet/)
23:38:19	86522/86522	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202026%2002:38:18%20GMT	https://www.copasa.com.br/wps/portal/internet/a-copasa/dados-financeiros-e-operacionais	./copasa-clone/www.copasa.com.br/wps/portal/internet/a-copasa/dados-financeiros-e-operacionais.html	(from https://www.copasa.com.br/wps/portal/internet/)
23:38:19	102993/102993	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202026%2002:38:19%20GMT	https://www.copasa.com.br/wps/portal/internet/pesquisa-escolar/	./copasa-clone/www.copasa.com.br/wps/portal/internet/pesquisa-escolar/index.html	(from https://www.copasa.com.br/wps/portal/internet/)
